time,actual x,actual y,actual z,actual R,actual P,actual Y
56,1.07372,-0.644211,1.37865,-0.008888,0.0463734,-1.63733
56.092,1.07412,-0.644489,1.38331,-0.00436885,0.0330639,-1.63779
56.183,1.07561,-0.644383,1.38204,-0.00563629,0.0365116,-1.63682
56.24,1.07618,-0.64435,1.38086,-0.00650005,0.0396863,-1.6379
56.26,1.07671,-0.644388,1.37928,-0.00838661,0.0448162,-1.63758
56.352,1.07707,-0.644628,1.38323,-0.00430212,0.0330652,-1.63765
56.444,1.07832,-0.644627,1.38121,-0.00650507,0.0388573,-1.63717
56.5,1.07895,-0.644383,1.38113,-0.00639261,0.0392868,-1.63736
56.52,1.07895,-0.644383,1.38113,-0.00639261,0.0392868,-1.63736
56.611,1.0801,-0.644927,1.38307,-0.0038801,0.0316294,-1.63735
56.697,1.08142,-0.644565,1.38086,-0.00649039,0.0386217,-1.63704
56.793,1.08308,-0.645003,1.38011,-0.0074807,0.040387,-1.63772
56.8,1.08308,-0.645003,1.38011,-0.0074807,0.040387,-1.63772
56.82,1.08308,-0.645003,1.38011,-0.0074807,0.040387,-1.63772
56.86,1.0829,-0.644904,1.38225,-0.00586013,0.0374786,-1.63758
56.956,1.08442,-0.645308,1.38357,-0.00362793,0.0308393,-1.63714
57.047,1.08537,-0.645272,1.3802,-0.00717877,0.0408794,-1.63767
57.06,1.08592,-0.645291,1.38143,-0.00597698,0.0367144,-1.63683
57.08,1.08568,-0.645123,1.38307,-0.00431094,0.0326195,-1.63698
57.167,1.08721,-0.645473,1.38316,-0.00410951,0.0319458,-1.63597
57.255,1.08848,-0.645581,1.37982,-0.00768752,0.0415221,-1.63686
57.351,1.08948,-0.646246,1.37825,-0.00855933,0.0438467,-1.63762
57.36,1.08948,-0.646246,1.37825,-0.00855933,0.0438467,-1.63762
57.38,1.09028,-0.646103,1.3818,-0.0043481,0.0321502,-1.63531
57.466,1.09103,-0.645887,1.38213,-0.00493274,0.0337805,-1.63615
57.555,1.09108,-0.645864,1.37905,-0.00810401,0.0425345,-1.63819
57.644,1.09252,-0.646625,1.37759,-0.00887795,0.0447254,-1.63815
57.7,1.09279,-0.6453,1.38216,-0.00454011,0.034013,-1.63571
57.72,1.09095,-0.645058,1.3794,-0.00855229,0.045791,-1.63848
57.81,1.09356,-0.645705,1.384,-0.00276294,0.0289148,-1.63603
57.898,1.09378,-0.646178,1.38038,-0.00614619,0.0381519,-1.63839
57.99,1.09645,-0.646095,1.38048,-0.0068352,0.0391264,-1.63658
58,1.09645,-0.646095,1.38048,-0.0068352,0.0391264,-1.63658
58.02,1.09645,-0.646095,1.38048,-0.0068352,0.0391264,-1.63658
58.106,1.09593,-0.646474,1.38092,-0.00614084,0.037638,-1.6387
58.194,1.09662,-0.645973,1.3816,-0.00562182,0.0370361,-1.63789
58.286,1.09937,-0.646522,1.37961,-0.00765358,0.0410414,-1.63769
58.34,1.09916,-0.645287,1.38272,-0.00469461,0.0348399,-1.63587
58.36,1.09916,-0.645287,1.38272,-0.00469461,0.0348399,-1.63587
58.449,1.1017,-0.646915,1.38126,-0.00581192,0.0361248,-1.63668
58.545,1.10211,-0.646292,1.383,-0.00436128,0.0324522,-1.63623
58.6,1.1016,-0.646022,1.38096,-0.0063918,0.039603,-1.63823
58.62,1.1016,-0.646022,1.38096,-0.0063918,0.039603,-1.63823
58.705,1.10082,-0.646679,1.38418,-0.00203455,0.0261422,-1.63708
58.793,1.10103,-0.646589,1.37989,-0.00731848,0.0413807,-1.63827
58.881,1.10233,-0.647365,1.37947,-0.00818408,0.0440285,-1.63846
58.94,1.10305,-0.647706,1.38111,-0.00535001,0.0367675,-1.63807
58.96,1.10305,-0.647706,1.38111,-0.00535001,0.0367675,-1.63807
59,1.10207,-0.648236,1.3781,-0.00882286,0.0453781,-1.63968
59.092,1.10164,-0.647596,1.38071,-0.00671245,0.0394435,-1.63935
59.14,1.10247,-0.646978,1.38269,-0.00439564,0.0333176,-1.63799
59.2,1.10233,-0.647434,1.37859,-0.00856454,0.044596,-1.63891
59.22,1.10233,-0.647434,1.37859,-0.00856454,0.044596,-1.63891
59.308,1.10201,-0.647459,1.38155,-0.00578953,0.0367651,-1.63902
59.36,1.10168,-0.647644,1.38133,-0.00574335,0.038139,-1.63874
59.38,1.10104,-0.647829,1.37922,-0.00813167,0.0445923,-1.64033
59.468,1.10195,-0.646637,1.38492,-0.00299117,0.0291618,-1.63722
59.564,1.10325,-0.647201,1.38126,-0.00652004,0.0398104,-1.63752
59.62,1.10213,-0.647603,1.38243,-0.00502175,0.0353794,-1.6401
59.64,1.10366,-0.6474,1.37906,-0.00867519,0.0464734,-1.63898
59.735,1.10267,-0.646869,1.38453,-0.00297569,0.0292893,-1.63877
59.823,1.10426,-0.647452,1.38074,-0.00631899,0.0397295,-1.63858
59.88,1.10315,-0.647402,1.38191,-0.00555002,0.0367438,-1.64068
59.9,1.1052,-0.64702,1.37873,-0.00853113,0.046356,-1.639
59.987,1.10539,-0.647222,1.38395,-0.00318952,0.0296827,-1.63805
60.072,1.1065,-0.647447,1.37997,-0.00685455,0.040832,-1.63834
60.164,1.10651,-0.647231,1.37913,-0.00791543,0.0450641,-1.63935
60.22,1.10781,-0.647862,1.38365,-0.0031031,0.029176,-1.63788
60.24,1.10587,-0.647589,1.37767,-0.00958797,0.0494047,-1.64135
60.332,1.10753,-0.647419,1.38557,-0.0018918,0.0258102,-1.63671
60.38,1.10627,-0.647839,1.38135,-0.00574715,0.0376523,-1.64102
60.44,1.10722,-0.647877,1.38062,-0.00657668,0.0401107,-1.63903
60.46,1.10722,-0.647877,1.38062,-0.00657668,0.0401107,-1.63903
60.548,1.10635,-0.647498,1.38317,-0.00450015,0.0343304,-1.63879
60.636,1.10623,-0.648166,1.38018,-0.00708144,0.0426067,-1.63951
60.728,1.1057,-0.648323,1.38028,-0.00682251,0.0422705,-1.64019
60.74,1.10618,-0.649058,1.38059,-0.00641489,0.0394631,-1.63996
60.76,1.10618,-0.649058,1.38059,-0.00641489,0.0394631,-1.63996
60.848,1.1053,-0.64727,1.38175,-0.0057669,0.0381223,-1.6394
60.936,1.10556,-0.647453,1.37986,-0.00735733,0.0440578,-1.63966
61.027,1.10571,-0.647587,1.38002,-0.00647459,0.0423833,-1.63952
61.04,1.10653,-0.648418,1.38004,-0.00664087,0.0400435,-1.63997
61.06,1.10653,-0.648418,1.38004,-0.00664087,0.0400435,-1.63997
61.151,1.1066,-0.647358,1.38173,-0.0051869,0.0364181,-1.63905
61.243,1.10693,-0.647453,1.37975,-0.00716931,0.0435546,-1.64012
61.3,1.10826,-0.647306,1.38113,-0.00538716,0.0384793,-1.639
61.32,1.10826,-0.647306,1.38113,-0.00538716,0.0384793,-1.639
61.411,1.11011,-0.647376,1.38476,-0.00235803,0.027632,-1.63713
61.503,1.1105,-0.647974,1.3829,-0.00428716,0.0330847,-1.6395
61.56,1.11095,-0.647645,1.38078,-0.00627993,0.0412532,-1.64025
61.631,1.11241,-0.648259,1.37802,-0.00845261,0.0473086,-1.63872
61.718,1.11108,-0.647487,1.38272,-0.00447926,0.035849,-1.63938
61.806,1.1113,-0.649483,1.37874,-0.00794892,0.0447831,-1.64112
61.82,1.1113,-0.649483,1.37874,-0.00794892,0.0447831,-1.64112
61.84,1.1113,-0.649483,1.37874,-0.00794892,0.0447831,-1.64112
61.926,1.10978,-0.647424,1.38296,-0.00444398,0.0348887,-1.6392
62.014,1.11215,-0.647679,1.38159,-0.00488484,0.0368066,-1.63718
62.102,1.1111,-0.648569,1.38028,-0.0064054,0.040199,-1.64087
62.16,1.11164,-0.647561,1.38242,-0.00470975,0.0368709,-1.63784
62.18,1.11164,-0.647561,1.38242,-0.00470975,0.0368709,-1.63784
62.27,1.11225,-0.647614,1.38309,-0.00382582,0.0324844,-1.63638
62.357,1.11197,-0.647982,1.38046,-0.00603709,0.0403622,-1.63915
62.4,1.11124,-0.64806,1.38249,-0.00460735,0.0352061,-1.64033
62.46,1.11238,-0.647891,1.37963,-0.00679925,0.0418972,-1.63862
62.48,1.11238,-0.647891,1.37963,-0.00679925,0.0418972,-1.63862
62.564,1.1122,-0.647237,1.38146,-0.00565343,0.0391084,-1.63883
62.62,1.11222,-0.647564,1.38105,-0.00565445,0.040383,-1.63949
62.64,1.11222,-0.647564,1.38105,-0.00565445,0.040383,-1.63949
62.736,1.11304,-0.647458,1.38413,-0.00309893,0.0310961,-1.63803
62.823,1.11319,-0.648016,1.38179,-0.00519496,0.038025,-1.64048
62.88,1.11461,-0.64764,1.38123,-0.00537714,0.0399019,-1.63883
62.9,1.11461,-0.64764,1.38123,-0.00537714,0.0399019,-1.63883
62.986,1.11504,-0.64778,1.38306,-0.00392564,0.0331986,-1.63747
63.074,1.11545,-0.64832,1.38167,-0.00544241,0.0380248,-1.63877
63.166,1.11552,-0.64819,1.38008,-0.00653686,0.0428542,-1.63962
63.18,1.11628,-0.64893,1.38128,-0.00561111,0.0384003,-1.63911
63.2,1.11628,-0.64893,1.38128,-0.00561111,0.0384003,-1.63911
63.286,1.11562,-0.64787,1.38189,-0.00495307,0.0369819,-1.63914
63.374,1.11688,-0.648623,1.3805,-0.00630665,0.0412008,-1.63952
63.462,1.11612,-0.648478,1.37965,-0.00657912,0.0439175,-1.6405
63.52,1.11645,-0.648449,1.38178,-0.00459866,0.0383329,-1.63908
63.54,1.11645,-0.648449,1.38178,-0.00459866,0.0383329,-1.63908
63.625,1.11762,-0.648323,1.38315,-0.0033575,0.0315781,-1.63678
63.717,1.1167,-0.648614,1.38199,-0.00458853,0.0365169,-1.63928
63.805,1.11712,-0.648436,1.37978,-0.00637854,0.044092,-1.63955
63.82,1.11768,-0.649077,1.38052,-0.00584617,0.040502,-1.63896
63.84,1.11768,-0.649077,1.38052,-0.00584617,0.040502,-1.63896
63.88,1.11723,-0.648233,1.38303,-0.0023243,0.0284814,-1.63708
63.972,1.11712,-0.648421,1.38298,-0.00374065,0.033813,-1.63881
64.06,1.11714,-0.648408,1.38013,-0.00635483,0.0439422,-1.63988
64.148,1.11683,-0.64852,1.38112,-0.00530239,0.0406337,-1.64032
64.16,1.11683,-0.64852,1.38112,-0.00530239,0.0406337,-1.64032
64.18,1.11773,-0.649424,1.37944,-0.00673447,0.0437192,-1.64035
64.268,1.11904,-0.648099,1.38189,-0.00473701,0.0373251,-1.63766
64.356,1.11839,-0.648069,1.37967,-0.00652569,0.0445712,-1.64017
64.447,1.11973,-0.647891,1.38026,-0.00586929,0.0424643,-1.63929
64.46,1.12108,-0.648824,1.38033,-0.00632029,0.0417117,-1.63991
64.48,1.12108,-0.648824,1.38033,-0.00632029,0.0417117,-1.63991
64.568,1.12244,-0.648522,1.38222,-0.00420447,0.0354366,-1.63798
64.66,1.12224,-0.648392,1.38005,-0.00608893,0.0429734,-1.63956
64.748,1.12212,-0.648558,1.38065,-0.0051463,0.0403656,-1.64006
64.76,1.12212,-0.648558,1.38065,-0.0051463,0.0403656,-1.64006
64.78,1.12362,-0.649228,1.38255,-0.00380892,0.0333732,-1.63862
64.872,1.12248,-0.648331,1.38174,-0.00476491,0.0377504,-1.63955
64.959,1.12187,-0.648086,1.38044,-0.00578356,0.0426622,-1.64055
65.047,1.12232,-0.648262,1.38115,-0.00508672,0.0409077,-1.63913
65.06,1.12247,-0.649065,1.37992,-0.0061087,0.0425479,-1.64084
65.08,1.12247,-0.649065,1.37992,-0.0061087,0.0425479,-1.64084
65.167,1.12317,-0.648584,1.38257,-0.00420649,0.0360427,-1.6382
65.259,1.12191,-0.648836,1.38011,-0.00608216,0.0439326,-1.64062
65.351,1.12193,-0.649215,1.38078,-0.00514742,0.0410786,-1.64027
65.36,1.12274,-0.649741,1.3802,-0.00593482,0.0419512,-1.6406
65.38,1.12274,-0.649741,1.3802,-0.00593482,0.0419512,-1.6406
65.471,1.12301,-0.647764,1.38189,-0.0049345,0.0390259,-1.63938
65.556,1.12357,-0.648162,1.38032,-0.00587151,0.0438372,-1.63935
65.645,1.12371,-0.648368,1.38072,-0.00521571,0.0423686,-1.63944
65.66,1.12457,-0.649206,1.38069,-0.00546575,0.0405838,-1.64041
65.68,1.1255,-0.649051,1.3834,-0.00325809,0.032626,-1.63857
65.721,1.12545,-0.648516,1.38287,-0.00259305,0.0305115,-1.63608
65.813,1.12611,-0.648745,1.38292,-0.00339591,0.0334134,-1.63801
65.86,1.12633,-0.648702,1.3816,-0.00427516,0.0374398,-1.63879
65.92,1.12729,-0.648562,1.37984,-0.00591124,0.0431579,-1.63754
65.94,1.12729,-0.648562,1.37984,-0.00591124,0.0431579,-1.63754
66.028,1.12809,-0.648662,1.3828,-0.00339709,0.0333122,-1.63724
66.12,1.12839,-0.649016,1.38048,-0.00547778,0.0411008,-1.63885
66.208,1.12872,-0.649676,1.37946,-0.00635627,0.0441683,-1.63968
66.221,1.12872,-0.649676,1.37946,-0.00635627,0.0441683,-1.63968
66.24,1.12923,-0.649838,1.3826,-0.00348126,0.0329144,-1.63836
66.33,1.12867,-0.649099,1.38198,-0.00420284,0.0367901,-1.63823
66.418,1.12755,-0.649256,1.38189,-0.0039896,0.0373703,-1.63936
66.507,1.12768,-0.649922,1.38057,-0.00534949,0.0410228,-1.64055
66.52,1.12768,-0.649922,1.38057,-0.00534949,0.0410228,-1.64055
66.54,1.12768,-0.649922,1.38057,-0.00534949,0.0410228,-1.64055
66.631,1.12644,-0.648188,1.38252,-0.00405057,0.0367193,-1.63938
66.719,1.12746,-0.648765,1.38047,-0.00548485,0.0436636,-1.63963
66.807,1.12845,-0.649631,1.38016,-0.00555839,0.0424213,-1.63961
66.82,1.12845,-0.649631,1.38016,-0.00555839,0.0424213,-1.63961
66.84,1.12845,-0.649631,1.38016,-0.00555839,0.0424213,-1.63961
66.931,1.12758,-0.64853,1.38236,-0.00397116,0.036462,-1.63939
67.022,1.12846,-0.648703,1.38036,-0.00522774,0.0426499,-1.64018
67.08,1.12864,-0.648927,1.38105,-0.0042669,0.0396347,-1.64027
67.1,1.12864,-0.648927,1.38105,-0.0042669,0.0396347,-1.64027
67.186,1.12984,-0.648827,1.38321,-0.00315658,0.0332128,-1.63736
67.278,1.13072,-0.649163,1.38041,-0.00502593,0.0421349,-1.63847
67.366,1.13251,-0.649607,1.38018,-0.0053642,0.0419469,-1.63893
67.38,1.13251,-0.649607,1.38018,-0.0053642,0.0419469,-1.63893
67.4,1.13251,-0.649607,1.38018,-0.0053642,0.0419469,-1.63893
67.486,1.13189,-0.648649,1.38206,-0.00415573,0.0376706,-1.63959
67.578,1.13354,-0.649611,1.38065,-0.00518958,0.0422617,-1.6389
67.665,1.13237,-0.64965,1.38073,-0.00462468,0.0409324,-1.64052
67.68,1.13308,-0.650301,1.38045,-0.00529881,0.042561,-1.63975
67.7,1.13308,-0.650301,1.38045,-0.00529881,0.042561,-1.63975
67.789,1.13222,-0.648744,1.38204,-0.00388244,0.0370708,-1.63894
67.881,1.13209,-0.649058,1.38009,-0.00525365,0.0439551,-1.63967
67.94,1.13178,-0.649359,1.38101,-0.00425463,0.0407267,-1.63989
67.96,1.13178,-0.649359,1.38101,-0.00425463,0.0407267,-1.63989
68.045,1.13166,-0.648568,1.3828,-0.00336643,0.0355206,-1.6397
68.137,1.13297,-0.6493,1.38057,-0.00487048,0.0420635,-1.63855
68.229,1.13335,-0.649345,1.37989,-0.00511989,0.0443204,-1.63904
68.24,1.13404,-0.649999,1.38077,-0.00477029,0.0405649,-1.63924
68.26,1.13404,-0.649999,1.38077,-0.00477029,0.0405649,-1.63924
68.3,1.1335,-0.648433,1.38257,-0.00302745,0.0345665,-1.63784
68.385,1.13483,-0.649015,1.38242,-0.00364876,0.0361747,-1.63815
68.473,1.13557,-0.649026,1.37972,-0.0056469,0.0459502,-1.63902
68.561,1.13581,-0.649595,1.37876,-0.00614667,0.0481964,-1.64015
68.62,1.13613,-0.649437,1.38213,-0.00331447,0.0370058,-1.63881
68.64,1.1359,-0.64957,1.3798,-0.00547413,0.0460989,-1.64016
68.733,1.13633,-0.648798,1.38469,-0.00197214,0.0295821,-1.63829
68.821,1.13681,-0.649652,1.38212,-0.00383136,0.0378572,-1.64053
68.88,1.13785,-0.649554,1.38102,-0.0042412,0.0409624,-1.63837
68.9,1.13785,-0.649554,1.38102,-0.0042412,0.0409624,-1.63837
68.941,1.13739,-0.649788,1.37984,-0.00507876,0.0438678,-1.63971
69.037,1.1379,-0.649547,1.38134,-0.00413793,0.0390557,-1.63885
69.128,1.13885,-0.650037,1.38055,-0.00464701,0.0407853,-1.63919
69.14,1.13885,-0.650037,1.38055,-0.00464701,0.0407853,-1.63919
69.16,1.13885,-0.650037,1.38055,-0.00464701,0.0407853,-1.63919
69.2,1.13858,-0.649349,1.38316,-0.00206901,0.0301999,-1.63651
69.296,1.13884,-0.649316,1.38075,-0.00450756,0.0414088,-1.63792
69.34,1.13877,-0.649646,1.38297,-0.00289848,0.0341742,-1.63882
69.4,1.13988,-0.649341,1.3804,-0.00454877,0.0413714,-1.63771
69.42,1.13988,-0.649341,1.3804,-0.00454877,0.0413714,-1.63771
69.512,1.13987,-0.649089,1.38166,-0.00389875,0.0387455,-1.63838
69.603,1.14026,-0.649419,1.38177,-0.00350754,0.0380414,-1.63888
69.66,1.14064,-0.649612,1.38146,-0.00382644,0.0402872,-1.6394
69.68,1.14082,-0.649676,1.37893,-0.00568551,0.0485347,-1.6401
69.768,1.14043,-0.64935,1.38316,-0.00282485,0.0346481,-1.63983
69.859,1.14091,-0.649999,1.38193,-0.00365591,0.0381858,-1.64002
69.951,1.14172,-0.65081,1.38081,-0.00430927,0.0410255,-1.63983
69.96,1.14172,-0.65081,1.38081,-0.00430927,0.0410255,-1.63983
69.98,1.14191,-0.650677,1.38369,-0.00231169,0.0313955,-1.63916
70.07,1.14226,-0.649688,1.38206,-0.0035684,0.0377867,-1.63775
70.158,1.1424,-0.650113,1.38015,-0.00498021,0.0447602,-1.63935
70.245,1.14314,-0.650799,1.38022,-0.00466284,0.042626,-1.63988
70.26,1.14314,-0.650799,1.38022,-0.00466284,0.042626,-1.63988
70.325,1.14282,-0.649462,1.38283,-0.00315001,0.0357623,-1.63965
70.421,1.14439,-0.65009,1.38253,-0.00325699,0.0358237,-1.63893
70.48,1.14465,-0.64997,1.38035,-0.00425879,0.0420897,-1.63939
70.5,1.14465,-0.64997,1.38035,-0.00425879,0.0420897,-1.63939
70.584,1.14472,-0.649527,1.3827,-0.00270383,0.0351491,-1.63886
70.64,1.14566,-0.649821,1.38118,-0.003577,0.0392391,-1.63849
70.66,1.14566,-0.649821,1.38118,-0.003577,0.0392391,-1.63849
70.748,1.14547,-0.64972,1.3821,-0.00327265,0.0370581,-1.63851
70.836,1.14603,-0.650076,1.38047,-0.00415439,0.0424249,-1.63903
70.932,1.14652,-0.650875,1.38119,-0.00375879,0.0396915,-1.63874
70.94,1.14652,-0.650875,1.38119,-0.00375879,0.0396915,-1.63874
70.96,1.14652,-0.650875,1.38119,-0.00375879,0.0396915,-1.63874
71.047,1.14534,-0.649355,1.38244,-0.00331408,0.0378549,-1.63951
71.143,1.14588,-0.649972,1.38054,-0.00435338,0.0443106,-1.63974
71.2,1.14541,-0.650579,1.38164,-0.00335232,0.0392555,-1.64051
71.22,1.14541,-0.650579,1.38164,-0.00335232,0.0392555,-1.64051
71.311,1.14618,-0.649794,1.38371,-0.00221376,0.0319315,-1.63693
71.402,1.1459,-0.65002,1.38283,-0.00308841,0.0367273,-1.64115
71.46,1.1473,-0.650225,1.38061,-0.00384438,0.0426771,-1.63888
71.48,1.14712,-0.65037,1.37902,-0.00481264,0.0474333,-1.63917
71.574,1.14707,-0.649809,1.38267,-0.00283862,0.0364761,-1.6392
71.655,1.1484,-0.650632,1.38125,-0.00343649,0.0396223,-1.63859
71.7,1.14859,-0.65039,1.38221,-0.00293447,0.0373297,-1.63947
71.76,1.14926,-0.650443,1.3798,-0.00411103,0.0430836,-1.63799
71.78,1.14926,-0.650443,1.3798,-0.00411103,0.0430836,-1.63799
71.872,1.15019,-0.650414,1.38283,-0.00232633,0.0332645,-1.63666
71.96,1.15044,-0.650204,1.3806,-0.00383709,0.042114,-1.63792
72.02,1.14997,-0.650338,1.38296,-0.00234605,0.0337757,-1.63845
72.04,1.14997,-0.650338,1.38296,-0.00234605,0.0337757,-1.63845
72.128,1.1498,-0.649773,1.38301,-0.00254015,0.0351846,-1.63962
72.22,1.15026,-0.650269,1.38185,-0.00319533,0.0386749,-1.63985
72.28,1.15098,-0.650469,1.38301,-0.00250702,0.0350761,-1.63963
72.3,1.15086,-0.650433,1.38048,-0.00387616,0.0431955,-1.64002
72.388,1.15134,-0.649541,1.38346,-0.00225072,0.033636,-1.63723
72.476,1.15118,-0.650078,1.38154,-0.00342056,0.0410021,-1.63931
72.563,1.15173,-0.65059,1.37907,-0.00462667,0.0481828,-1.63956
72.62,1.15243,-0.650977,1.38373,-0.00207261,0.0327286,-1.63844
72.64,1.15125,-0.650662,1.37878,-0.00452542,0.0486678,-1.64084
72.734,1.15148,-0.650105,1.38306,-0.00238855,0.0353463,-1.63996
72.822,1.15208,-0.650701,1.38134,-0.00319407,0.0400825,-1.64012
72.88,1.15338,-0.650868,1.38288,-0.0025249,0.0355819,-1.63965
72.9,1.15325,-0.650864,1.37946,-0.00412853,0.0463139,-1.63906
72.985,1.15325,-0.650036,1.38279,-0.00245144,0.0356923,-1.63932
73.073,1.1539,-0.650568,1.38196,-0.00297674,0.0381839,-1.63963
73.165,1.15436,-0.651054,1.37978,-0.00405089,0.0449358,-1.64041
73.18,1.15436,-0.651054,1.37978,-0.00405089,0.0449358,-1.64041
73.2,1.15534,-0.651295,1.38358,-0.00196549,0.032306,-1.63896
73.285,1.15558,-0.650494,1.3825,-0.00246471,0.0358091,-1.6383
73.373,1.1558,-0.650608,1.38145,-0.00314698,0.0400257,-1.63935
73.465,1.15589,-0.650789,1.37913,-0.00421596,0.0474874,-1.64028
73.52,1.15631,-0.65112,1.38389,-0.00158067,0.0310176,-1.63849
73.54,1.15631,-0.65112,1.38389,-0.00158067,0.0310176,-1.63849
73.629,1.15662,-0.650288,1.38393,-0.00176087,0.0313372,-1.63621
73.717,1.15543,-0.650222,1.3824,-0.00272716,0.0383262,-1.63951
73.76,1.1566,-0.65071,1.38223,-0.00264458,0.0376163,-1.63941
73.82,1.15629,-0.650516,1.37978,-0.00363887,0.0448729,-1.63908
73.84,1.15707,-0.650657,1.38339,-0.00219358,0.0342076,-1.63816
73.881,1.15658,-0.650264,1.38159,-0.00262309,0.0378558,-1.63816
73.972,1.1574,-0.650816,1.38298,-0.00219795,0.0344386,-1.63875
74.06,1.15797,-0.651045,1.38082,-0.00334513,0.0421328,-1.63934
74.12,1.15816,-0.651213,1.38311,-0.00206574,0.0341159,-1.6389
74.14,1.15812,-0.650918,1.37926,-0.004003,0.0473335,-1.64026
74.18,1.15944,-0.650804,1.3805,-0.00302396,0.0401032,-1.63704
74.272,1.16032,-0.650955,1.38221,-0.00247439,0.0367237,-1.63768
74.364,1.16057,-0.650914,1.38012,-0.00362289,0.0453711,-1.63903
74.42,1.16058,-0.651436,1.38328,-0.00188581,0.0338025,-1.63849
74.44,1.15991,-0.650846,1.3795,-0.00365534,0.0472671,-1.64069
74.532,1.1602,-0.650721,1.38319,-0.0020568,0.0354366,-1.63969
74.619,1.16043,-0.651163,1.38183,-0.00254823,0.0389747,-1.63993
74.707,1.16072,-0.651453,1.37986,-0.00326987,0.0444901,-1.63984
74.72,1.16072,-0.651453,1.37986,-0.00326987,0.0444901,-1.63984
74.74,1.16153,-0.651538,1.3836,-0.00169345,0.0325636,-1.63922
74.831,1.16177,-0.650883,1.38256,-0.00205208,0.0355183,-1.6375
74.919,1.16211,-0.650721,1.38076,-0.00309135,0.0429128,-1.63843
75.015,1.16205,-0.650491,1.37954,-0.00379303,0.0482362,-1.63962
75.02,1.16205,-0.650491,1.37954,-0.00379303,0.0482362,-1.63962
75.04,1.16205,-0.650491,1.37954,-0.00379303,0.0482362,-1.63962
75.127,1.16407,-0.651227,1.38265,-0.00207002,0.0349944,-1.63701
75.223,1.16464,-0.651197,1.38079,-0.0031992,0.0430203,-1.63865
75.28,1.16423,-0.651349,1.38347,-0.00172263,0.0325548,-1.63878
75.344,1.1657,-0.650985,1.37936,-0.00359534,0.0474075,-1.63785
75.437,1.16627,-0.651735,1.38157,-0.00265647,0.0397643,-1.63853
75.48,1.16589,-0.65168,1.38317,-0.0016744,0.0337224,-1.63842
75.54,1.16628,-0.651343,1.3794,-0.00331796,0.0460645,-1.63951
75.56,1.1667,-0.651355,1.38368,-0.00169265,0.0328054,-1.63775
75.648,1.16713,-0.651122,1.38275,-0.00208955,0.035851,-1.63787
75.736,1.16734,-0.651694,1.38106,-0.00288426,0.0423649,-1.63877
75.827,1.16687,-0.651795,1.37963,-0.003419,0.0468941,-1.64026
75.84,1.16687,-0.651795,1.37963,-0.003419,0.0468941,-1.64026
75.86,1.16699,-0.652435,1.38365,-0.00152099,0.0320387,-1.63907
75.947,1.16643,-0.65076,1.38266,-0.00226184,0.0379951,-1.63891
76.039,1.16636,-0.651888,1.38129,-0.00285124,0.0420694,-1.64025
76.135,1.16639,-0.652045,1.37975,-0.00326736,0.0458664,-1.64076
76.14,1.16639,-0.652045,1.37975,-0.00326736,0.0458664,-1.64076
76.16,1.16703,-0.652498,1.38331,-0.00173906,0.0331873,-1.6393
76.246,1.16729,-0.651018,1.38208,-0.00217209,0.0384838,-1.63861
76.334,1.16778,-0.651274,1.38095,-0.00266594,0.0431471,-1.63944
76.426,1.16823,-0.650905,1.37962,-0.00316136,0.0481583,-1.63975
76.44,1.16823,-0.650905,1.37962,-0.00316136,0.0481583,-1.63975
76.46,1.16942,-0.651447,1.38349,-0.00135102,0.032164,-1.63734
76.546,1.17004,-0.651447,1.38257,-0.00186021,0.0359114,-1.63749
76.634,1.17081,-0.651396,1.38126,-0.00245886,0.0413334,-1.63789
76.726,1.17092,-0.651479,1.37987,-0.0030173,0.0464955,-1.63919
76.74,1.17092,-0.651479,1.37987,-0.0030173,0.0464955,-1.63919
76.76,1.17115,-0.652151,1.38348,-0.00145363,0.0328419,-1.63846
76.846,1.17157,-0.651262,1.38266,-0.00180788,0.0359707,-1.63818
76.942,1.17192,-0.652149,1.38298,-0.00172663,0.0356198,-1.639
77,1.17166,-0.652125,1.38334,-0.00144891,0.0340271,-1.63937
77.02,1.17156,-0.651796,1.37934,-0.00294013,0.047977,-1.64052
77.11,1.17106,-0.650811,1.38492,-0.00104629,0.0305501,-1.63876
77.197,1.17128,-0.651797,1.38187,-0.00216077,0.0400877,-1.64054
77.289,1.17182,-0.652097,1.38003,-0.00270443,0.045103,-1.64035
77.3,1.17182,-0.652097,1.38003,-0.00270443,0.045103,-1.64035
77.32,1.17297,-0.652264,1.38394,-0.00144712,0.0334089,-1.63865
77.405,1.17297,-0.651529,1.38269,-0.00176372,0.036799,-1.63811
77.497,1.17314,-0.652027,1.38167,-0.00213585,0.0407764,-1.63893
77.541,1.17302,-0.652253,1.38267,-0.00151473,0.0349373,-1.6396
77.6,1.1732,-0.651819,1.37955,-0.00259151,0.0462801,-1.63934
77.62,1.17341,-0.651746,1.38344,-0.00129006,0.0329896,-1.63777
77.708,1.17396,-0.651655,1.38253,-0.00153039,0.0356614,-1.63741
77.76,1.1734,-0.651621,1.38278,-0.00135628,0.0343843,-1.63844
77.78,1.1734,-0.651621,1.38278,-0.00135628,0.0343843,-1.63844
77.864,1.17452,-0.651296,1.38302,-0.00126877,0.0338948,-1.63807
77.92,1.17529,-0.651617,1.38143,-0.00180293,0.0394483,-1.63802
77.94,1.17529,-0.651617,1.38143,-0.00180293,0.0394483,-1.63802
